text,label
Bishan lar gần hơn ... không cần mua sớm vì vậy nếu mua bây giờ tôi phải đỗ xe ...,0
"Tôi, tôi không biết nữa oh",0
Dude Sux cho rắn.,0
Anh ấy nói xin chào và để đưa mông của bạn trở lại South Tampa (tốt nhất là tại một kegger),0
Trong e msg jus bây giờ.,0
Bạn cũng vậy ...,0
Ok làm thế nào bạn thân yêu.,0
"Vâng, chúng tôi làm totes.",0
"OK, tôi đã tìm thấy dis pierre cardin một cái có vẻ bình thường có giá 20 được bán.",0
Ngủ ngon là về nhịp điệu.,0
Bạn đang làm gì vậy?,0
Bạn đang làm gì vậy?,0
"Dòng duy nhất có ý nghĩa lớn ::::: \ bỏ lỡ bất cứ điều gì 4 ur \ ""cuộc sống tốt nhất \"" nhưng",0
"Chỉ có một số tiền xăng, bất kỳ cơ hội nào bạn và băng đảng muốn thực hiện một cuộc phiêu lưu thiên nhiên lớn?",0
Dnt lo lắng ... Sử dụng các miếng đá trong gói vải. Cũng lấy 2 viên.,0
Dnt lo lắng ... Sử dụng các miếng đá trong gói vải. Cũng lấy 2 viên.,0
Hãy sẵn sàng để đặt khuôn mặt phụ xuất sắc của bạn :),0
TMRW.,0
TMRW.,0
Tôi đến muộn.,0
"Dù sao đi nữa, tôi khá tức giận.",0
Hôm nay là ngày chấp nhận..u chấp nhận tôi như?,0
Tôi không có nhiều hình ảnh trong lớp.,0
Không :-) Tôi có tin đồn rằng bạn sẽ mua căn hộ ở Chennai :-),0
Gần văn phòng TV Kalaignar.Teynampet,0
"Cân bằng tiền mặt của bạn hiện là 500 pounds-để tối đa hóa tiền mặt của bạn, hãy gửi tới 86688 chỉ 150p/msg.",1
Đấu giá SMS - Một Nokia 7250 hoàn toàn mới sẽ tăng 4 phiên đấu giá hôm nay!,1
Sis của tôi đang bắt gặp chương trình E vào buổi chiều nên tôi không xem cô ấy.,0
"Âm thanh gd ... haha ... có thể ... wah, u yan jiu quá nhanh ...",0
Không. Tôi đoán là Nosy.,0
Không. Tôi đoán là Nosy.,0
"Hãy nhớ tất cả những người mà tôi đã đau trong những ngày của kẻ mạo danh Satan trong tôi. Hãy trả một giá, vì vậy hãy là nó.",0
"Tại sao vậy, Công chúa?",0
"Tôi sẽ đặt Chez Jules trong nửa tám, nếu điều đó ổn với bạn?",0
Hahahahahaha rofl wtf lớn là leonardo trong phòng của bạn hoặc một cái gì đó,0
"Đúng, tại nhà của Derek bây giờ, hẹn gặp lại vào Chủ nhật & LT; 3",0
"Thật tuyệt, hãy cho tôi biết trước khi nó khởi động xung quanh & lt;#& gt;",0
"Xin lỗi, tôi sẽ gọi sau",0
Tôi đã tự hỏi liệu bạn có thể gọi cho chú John và cho anh ấy biết rằng mọi thứ không giống nhau ở Nigeria như họ ở đây.,0
Không có khoản phí nào khác sau khi tính phí chuyển nhượng và bạn có thể rút tiền bằng mọi cách,0
"Đừng tìm kiếm tình yêu, hãy để tình yêu tìm thấy U. Đó là lý do tại sao nó được gọi là yêu, bcoz bạn không ép buộc chính mình, bạn chỉ ngã và bạn biết có smeone để giữ bạn ... bslvyl",0
Ở tuổi 4. Chúng ta hãy đến Bill Millers,0
Anh Yêu Em.,0
Một số người chắc chắn được thực hiện 4 u.,0
Đó là trang phục trăng mật của tôi.,0
Nó sẽ giúp nếu chúng tôi đề xuất trở lại vào ngày mai,0
RIÊNG TƯ!,1
Không bao giờ đổ lỗi cho một ngày trong cuộc sống của bạn.,0
Xin xác nhận thời gian để thu thập séc.,0
"Khi một thuê bao đã đăng ký, năm, rút 4 £ £ 100 phiếu quà tặng sẽ được nhập khi nhận được một ANS chính xác.",1
CẤP BÁCH!,1
Bố sẽ chăm sóc con tốt :),0
"Vâng, có lẽ, tôi vẫn phải kiểm tra với Leo",0
K.then có đặc biệt nào khác không?,0
"Carlos đang dành thời gian ngọt ngào của anh ấy như thường lệ, vì vậy hãy cho tôi biết khi nào bạn và Patty đã hoàn thành/muốn hút thuốc và tôi sẽ bảo anh ấy chuyên chở mông",0
Ok Pa.,0
Bạn đã nghe nói về công việc đó?,0
"Chúa nhặt một bông hoa và nhúng Dippeditinadew, yêu thương một cách đáng yêu đã chạm vào nó",0
Khi bạn đến ký túc xá.,0
"Được rồi, tôi không đến sau bữa trưa ...",0
Jus nói với bạn dat tôi sẽ rời khỏi 4 Thượng Hải vào ngày 21 thay vào đó vì vậy chúng tôi sẽ có thêm thời gian 2 gặp CYA ...,0
Bạn có bị đóng băng không?,0
Tất cả các bạn đã sẵn sàng cho * Ngày trọng đại ngày mai?,0
Có lẽ tôi sẽ ở xung quanh mu rất nhiều,0
645,0
Câu lạc bộ video RT-King Pro >> Cần giúp đỡ?,1
Thnx anh chàng.,0
Tôi sef dey cười bạn.,0
Tôi sef dey cười bạn.,0
"K, có ý nghĩa, BTW Carlos đang khó khăn nên các bạn sẽ hút thuốc trong khi tôi đi lấy lô thứ hai và lấy xăng",0
Bạn đã tải xuống ứng dụng Fring?,0
Anh chàng 2 oz đang rất tốt nhưng một người bạn quan tâm đến việc chọn $ & lt;#& gt;,0
Những người bạn mà bạn có thể ở lại trên FB trò chuyện với,0
"Mẹ kiếp, anh nhớ em rất nhiều !!",0
"Sống rất đơn giản .. Yêu cũng đơn giản .. Cười quá đơn giản .. chiến thắng quá đơn giản .. nhưng, 'đơn giản' là rất khó khăn .. gud nite.:-",0
"Bạn có một người ngưỡng mộ bí mật, người đang tìm kiếm 2 người liên lạc với bạn, họ đã tiết lộ ai nghĩ rằng bạn rất đặc biệt gọi vào ngày 09058094599",1
"Ah, điều đó làm mọi thứ bối rối, không phải û t nó?",0
500 tin nhắn văn bản miễn phí.,1
"Xin chào, hãy gọi cho tôi Urgnt.",0
Kính gửi làm thế nào bạn.,0
Bạn đã được chọn để ở trong 1 trong số 250 khách sạn hàng đầu của Anh - không có gì!,1
Vâng công chúa!,0
Có vẻ như bạn có nhiều tài năng!,0
Tôi sẽ đi xem phim 2Day da.,0
Chúng tôi chưa xem phim rồi.,0
Xin chào động vật bữa tiệc nhỏ của tôi!,0
Hôm qua nó chỉ với tôi.,0
"Eerie Nokia Tones 4U, Tiêu đề Tone Rply tới 8007 ví dụ: Tone Dracula đến 8007 tiêu đề: Ghost, Addamsfa, Munsters, Exorcist, Twilight www.getzed.co.uk POBox36504W45WQ 150P",1
"Bạn đã đi vào cuộc sống của tôi và đưa mặt trời .. sáng xuống tôi, làm ấm lòng tôi.",0
"Không có gì tồi tệ, nhưng tôi không ngạc nhiên, vì vậy tôi đã đi và dành buổi tối với anh chàng người Pháp mà tôi đã gặp ở thị trấn ở đây và chúng tôi đã lừa dối một chút nhưng tôi đã không để anh ấy đụ tôi",0
"Mạng 0A $ cho phép các công ty lập hóa đơn cho SMS, vì vậy họ chịu trách nhiệm cho nhà cung cấp \ của họ \ """,1
Hài kịch tuyệt vời..cant đừng cười DA :),0
Freemsg: Feelin kinda lnly hy vọng bạn thích 2 giữ cho tôi công ty!,1
"Được rồi, tất cả chúng ta đều được đặt ở đây, nhắn tin cho người đàn ông",0
"Xin chào, bạn đang ở đâu?",0
Ngủ không khỏe,0
Bạn sẽ chuyển điện thoại của bạn trên chết tiệt !!,0
Ấn Độ phải dẫn đầu :),0
I.ll đăng cô ấy ra l8r.,0
Anh trai Wat Wright đã làm để bay ..,0
Buổi tối * v Tốt nếu phần nào sự kiện đầy.,0
Nếu bạn cười rất to .. nếu bạn nói một cách tự nhiên .. nếu bạn không quan tâm đến những gì người khác cảm thấy .. bạn có lẽ với bạn thân yêu của bạn;,0
Đó là một máy tính xách tay mang nó theo bạn.,0
Tôi không có bất kỳ tập tin nào của bạn trong túi của tôi..Tôi đang làm việc khi bạn gọi cho tôi. Tôi sẽ nói với bạn nếu tôi tìm thấy bất cứ thứ gì trong phòng của tôi.,0
Tôi muốn nhưng quá sớm lei ... tôi bên ngoài bây giờ wun b nhà quá sớm ... neva tâm trí rồi ...,0
Để có cơ hội giành được Å £ 250 tiền mặt mỗi txt: hành động đến 80608.,1
Tôi đã ở Bugis Juz bây giờ wat ... nhưng bây giờ tôi đang đi bộ về nhà oredi ... ì ì quá muộn sau đó trả lời ... Tôi đã thấy một dat hàng đầu tôi thích nhưng din mua ... bây giờ r Ì_?,0
"Chúc bạn và gia đình bạn vui vẻ \ x \ ""Mas và chúc mừng năm mới trước ..""",0
"Lúc 7 tuổi, chúng tôi sẽ đi ok na.",0
"Có, tôi đã đăng một vài bức ảnh trên FB.",0
"S :-) Nếu chúng ta có một quan hệ đối tác tốt, chúng ta sẽ dẫn đầu :)",0
Rgent!,1
"Vâng, lớp học của bạn ở đâu?",0
Không chỉ gửi cho bạn.,0
"Bạn không về nhà giữa lớp, phải không?",0
Xin chào nếu bạn trông 4 Saucy ban ngày vui vẻ WIV Busty Married Woman AM miễn phí cả tuần tới Trò chuyện ngay bây giờ 2 giờ sắp xếp 09099726429 Janinexx Call,1
S nhưng chủ yếu không như vậy.,0
Ì ì v ma fan ...,0
Dunno vì tôi đã muộn n khi tôi đến bên trong họ rồi ... nhưng chúng tôi đã ăn Spageddies ... đó là những người đang cười với tôi ...,0
Đoán xem ai đã dành tất cả đêm qua khi pha vào và ra khỏi chiều thứ tư,0
"Vì vậy, bây giờ bố tôi sẽ gọi sau khi ông ra khỏi công việc và hỏi tất cả những câu hỏi điên rồ này.",0
"Vâng..nhưng họ đã nói nó.,",0
Rất đau n những dòng ý nghĩa bao giờ: \ Tôi đã thỏa hiệp mọi thứ vì tình yêu của tôi,0
LMAO! Nice 1,0
Rất vui khi thấy câu trả lời của bạn.,0
CẤP BÁCH!,1
Mật khẩu hàng tháng cho Wap.,1
Nah dub nhưng anh ấy vẫn buff,0
Những lời đau đớn- \ Tôi nghĩ rằng hạnh phúc là điều khó khăn nhất trên trái đất ... nhưng,0
"Vâng, điều đó tốt!",0
Lol bạn nghĩ ra những ý tưởng này ở đâu?,0
"Vì vậy, nhiều người dường như rất đặc biệt ngay từ cái nhìn đầu tiên, nhưng chỉ rất ít người vẫn còn đặc biệt với bạn cho đến khi bạn nhìn thấy .. duy trì chúng cho đến khi cuộc sống kết thúc .. Sh! Jas",0
"Hôm nay là \ bài hát dành riêng cho ngày .. \ ""Bạn sẽ dành bài hát nào cho tôi?",0
Được rồi ... chúng tôi đợi Ah,0
Y lei?,0
"Xin chào babe, bạn rất có thể sẽ ở trên giường nhưng tôi rất xin lỗi về tối nay!",0
Đã ngồi xổm là cách đi bộ mới,0
Bạn có muốn ngọn đuốc 2 hay BB đậm,0
Chuột rút dừng lại.,0
Các số Vodafone của ngày kết thúc với 0089 (bốn chữ số cuối cùng của tôi) được chọn để nhận giải thưởng Å £ 350.,1
Nhạc chuông hàng đầu miễn phí -Sub đến nhạc chuông hàng tuần-get đầu tiên tuần đầu tiên miễn phí đến 81618-?,1
Nan Sonathaya Soladha.,0
Mang đến CD không quên,0
Câu đố về ánh nắng mặt trời wkly Q!,1
Tôi không biết nhưng tôi đang hãm hiếp các anh chàng poker,0
Giảm cân!,0
Là gr8 để xem tin nhắn đó.,0
Ì atin sau đó nhưng tôi đang ăn wif frens của tôi bây giờ lei ... Ì đang về nhà trước?,0
Kết thúc rồi ... yar họ cứ nói tôi cảm thấy ... tôi rất xấu hổ ok ...,0
"Xin lỗi người đàn ông, Stash của tôi đã chạy khô đêm qua và tôi không thể nhận được nhiều hơn cho đến Chủ nhật",0
Hai Priya là bạn đúng.,0
Tin nhắn miễn phí.,1
Được rồi...,0
Xin vui lòng yêu cầu mẹ gọi cho cha,0
Có thể đến phòng của tôi nhưng không thể đến nhà tôi vì nhà tôi vẫn còn lộn xộn ... haha ...,0
Tôi đã mất 10 kg kể từ ngày hôm nay!,0
Chỉ nếm thử món cà ri cá:-p,0
Tôi có thể làm gì?,0
Yun ah.now Ì_ wkg ở đâu? Btw nếu Ì_ go nus sc.,0
Đúng!,0
Đúng!,0
Người yêu của tôi thế nào?,0
Bạn gặp fren dun wan khác gặp tôi ah ... muz b một anh chàng nghi thức ...,0
"(Không có lời hứa nào khi nào mặc dù, thậm chí chưa nhận được bữa tối)",0
Tôi đã trở lại của bạn!,0
Hỡi tôi có tình yêu âm thanh nổi trên điện thoại Mi trong album không xác định.,0
Hard Live 121 Trò chuyện chỉ 60p/phút.,1
Vâng tôi không hiểu tại sao không,0
Hỏi bạn có biết họ hay nó không?,0
Xin lỗi về sớm hơn.,0
Ồ!,1
"Như trong Missionary Hook Up, Doggy Hook Up, đứng ... |",0
"Sau đó, tốt hơn là đi ngủ ..",0
"Chiến đấu với thế giới thật dễ dàng, bạn có thể thắng hoặc thua BT với một số người gần gũi với bạn là khó khăn nếu bạn thua - bạn thua nếu bạn thắng - bạn vẫn thua.",0
"Chiến đấu với thế giới thật dễ dàng, bạn có thể thắng hoặc thua BT với một số người gần gũi với bạn là khó khăn nếu bạn thua - bạn thua nếu bạn thắng - bạn vẫn thua.",0
Suy nghĩ bạn có nghĩa là một cái khác.,0
"Xin chào Jon, Pete ở đây, Ive bin 2 Tây Ban Nha gần đây & hav Sum Dinero rời đi, Bill cho biết U hoặc Ur",0
Có 2 & lt;#& gt;,0
Có 2 & lt;#& gt;,0
Tôi đã đến trung tâm dự án,0
Theo yêu cầu của bạn 'Maangalyam (alaipayuthe)' đã được đặt làm người gọi của bạn cho tất cả người gọi.,0
Lol yeah tại thời điểm này tôi đoán là không,0
Làm dự án w frens lor.,0
Cười.,0
"K, điều đó có thể xảy ra tối nay không?",0
"Xin chào, đây là cuộc gọi của Mandy Sullivan từ Hotmix FM ... bạn được chọn để nhận Å £ 5000.00 trong lần rút giải thưởng Phục sinh của chúng tôi ..... vui lòng gọi điện thoại 09041940223 để yêu cầu trước ngày 29/03/05 hoặc giải thưởng của bạn sẽ được chuyển cho ai đó",1
"Tôi nghĩ bây giờ chúng ta sẽ đến Finn, hãy đến",0
Tại sao bạn có những gì đặc biệt ở đó bạn có,0
Tôi sẽ đến vào ngày mai DI,0
Tôi không thể chọn điện thoại ngay bây giờ.,0
K đi và ngủ ngon.,0
Các bạn không bao giờ mời tôi ở bất cứ đâu :(,0
Ur đi 2 Bahamas!,1
Tôi có thể làm điều đó!,0
\ EY!,0
Tôi thích rượu vang và ăn tối người phụ nữ của tôi!,0
Tôi thích rượu vang và ăn tối người phụ nữ của tôi!,1
"Iåõm cool ta luv nhưng v.tired 2 vì tôi đã thực hiện vô số kế hoạch tất cả các tuần, chúng tôi đã có kiểm tra dịch vụ xã hội của chúng tôi tại nhà trẻ!",0
Tôi không biết chi tiết tài khoản..Tôi sẽ hỏi mẹ tôi và gửi cho bạn. Mẹ tôi đã ở ngoài tầm với.,0
Tôi nghĩ rằng bạn có số sai.,0
Tôi nghĩ rằng bạn có số sai.,0
Đừng b muộn tình yêu mẹ,0
Hiểu rồi..mail panren paru ..,0
* Đã nghĩ về Chuckin Ur Red Green và Black Trainers 2 Lưu tiếp tục sau đó trở về tàu,0
Vui lòng cho một lần bỏ lỡ từ số đó,0
Jus trở lại sau bữa trưa chỉ với chị của tôi.,0
Lịch trình của bạn như thế nào vào tuần tới?,0
Thực sự tốt :) Dhanush Rocks một lần nữa :),0
"Lmao ok, tôi sẽ không cần bạn làm tóc của tôi nữa.",0
"Cô ya, cần ya, muốn ya, yêu ya.",0
"Xin lỗi, tôi không rảnh ...",0
Bạn có bao giờ nhận được một bài hát bị mắc kẹt trong đầu bạn mà không có lý do và nó sẽ không biến mất cho đến khi bạn nghe nó như 5 lần?,0
Chưa có chikku..simple habba..tôi về bạn?,0
Chưa có chikku..simple habba..tôi về bạn?,0
Đôi khi trái tim nhớ lại ai đó rất nhiều ... quên mất ai đó sớm ... trái tim bcoz sẽ không thích tất cả mọi người.,0
Cha của Joy là John.,0
Xin chào 07734396839 Cung cấp khách hàng khách hàng của IBH: Mobile Nokia6600 mới chỉ từ Å £ 10 tại TXTAuction!,1
"Xin chào, đây là yijue ... nó liên quan đến sách giáo khoa 3230, đó là giới thiệu của thuật toán phiên bản thứ hai ... Tôi đang bán nó với giá 50 đô la ...",0
Phiên đấu giá SMS Bạn đã giành được Nokia 7250i.,1
"K, muốn chúng ta đến ngay bây giờ?",0
Làm sao.,0
Ha ... cả hai chúng tôi làm điều tương tự.,0
Đừng thể hiện bản thân.,0
Xem TV ngay bây giờ.,0
Chào buổi chiều Buns gợi cảm!,0
"Tôi sẽ không đến, làm bất cứ điều gì bạn muốn",0
